used_mask,used_case,rank,matched_library_mask,matched_library_name,dice,iou,used_volume,library_volume,volume_ratio
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI002-Guys-0828-T1__000\synthetic_seg.nii.gz,IXI002-Guys-0828-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.7924781559350034,0.6562847370671226,153389,209689,0.7315071367596774
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI002-Guys-0828-T1__000\synthetic_seg.nii.gz,IXI002-Guys-0828-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02837-101-t1n.nii.gz,BraTS-GLI-02837-101-t1n.nii.gz,0.7891345891345891,0.6517112323578482,153389,1506104,0.1018448925173826
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI002-Guys-0828-T1__000\synthetic_seg.nii.gz,IXI002-Guys-0828-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.78662941528637,0.6483010427288576,153389,170286,0.9007728174952726
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI002-Guys-0828-T1__000\synthetic_seg.nii.gz,IXI002-Guys-0828-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02244-100-t1n.nii.gz,BraTS-GLI-02244-100-t1n.nii.gz,0.7862893722904575,0.6478392413637389,153389,1470759,0.10429240956540127
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI002-Guys-0828-T1__000\synthetic_seg.nii.gz,IXI002-Guys-0828-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02186-103-t1n.nii.gz,BraTS-GLI-02186-103-t1n.nii.gz,0.7855421419746589,0.6468253606196911,153389,1372988,0.11171911189318479
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI012-HH-1211-T1__000\synthetic_seg.nii.gz,IXI012-HH-1211-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-104-seg.nii.gz,BraTS-GLI-02196-104-seg.nii.gz,0.8564968165499732,0.7490113092347187,178686,167596,1.0661710303348528
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI012-HH-1211-T1__000\synthetic_seg.nii.gz,IXI012-HH-1211-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.8535954540821526,0.7445848475755454,178686,209689,0.8521477044575538
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI012-HH-1211-T1__000\synthetic_seg.nii.gz,IXI012-HH-1211-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.8374993435908208,0.72042913608131,178686,170286,1.0493287762939996
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI012-HH-1211-T1__000\synthetic_seg.nii.gz,IXI012-HH-1211-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02634-100-seg.nii.gz,BraTS-GLI-02634-100-seg.nii.gz,0.7737906950261283,0.6310429156648883,178686,29290,6.100580402867873
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI012-HH-1211-T1__000\synthetic_seg.nii.gz,IXI012-HH-1211-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02236-102-seg.nii.gz,BraTS-GLI-02236-102-seg.nii.gz,0.773178911645969,0.6302295575007658,178686,23804,7.506553520416737
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI013-HH-1212-T1__000\synthetic_seg.nii.gz,IXI013-HH-1212-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.8147740225145038,0.6874419207745337,166481,209689,0.7939424576396473
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI013-HH-1212-T1__000\synthetic_seg.nii.gz,IXI013-HH-1212-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.803252075441815,0.6711957121115204,166481,170286,0.9776552388334919
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI013-HH-1212-T1__000\synthetic_seg.nii.gz,IXI013-HH-1212-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-104-seg.nii.gz,BraTS-GLI-02196-104-seg.nii.gz,0.7949694564646606,0.6597089681497744,166481,167596,0.9933470965894174
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI013-HH-1212-T1__000\synthetic_seg.nii.gz,IXI013-HH-1212-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02634-100-seg.nii.gz,BraTS-GLI-02634-100-seg.nii.gz,0.760950297603907,0.6141402529150928,166481,29290,5.683885285080232
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI013-HH-1212-T1__000\synthetic_seg.nii.gz,IXI013-HH-1212-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-03049-101-seg.nii.gz,BraTS-GLI-03049-101-seg.nii.gz,0.7602128786130307,0.6131801706107163,166481,26770,6.218939110945088
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI014-HH-1236-T1__000\synthetic_seg.nii.gz,IXI014-HH-1236-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02981-100-seg.nii.gz,BraTS-GLI-02981-100-seg.nii.gz,0.753231278651925,0.6041467561341207,121962,46513,2.6221056478833873
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI014-HH-1236-T1__000\synthetic_seg.nii.gz,IXI014-HH-1236-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02981-101-seg.nii.gz,BraTS-GLI-02981-101-seg.nii.gz,0.732462725439849,0.5778628685251259,121962,45340,2.6899426554918393
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI014-HH-1236-T1__000\synthetic_seg.nii.gz,IXI014-HH-1236-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02661-100-seg.nii.gz,BraTS-GLI-02661-100-seg.nii.gz,0.7250677417222919,0.5687107977813488,121962,52683,2.3150162291441263
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI014-HH-1236-T1__000\synthetic_seg.nii.gz,IXI014-HH-1236-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02866-100-seg.nii.gz,BraTS-GLI-02866-100-seg.nii.gz,0.7234226447709594,0.5666892349356805,121962,66627,1.8305191588995453
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI014-HH-1236-T1__000\synthetic_seg.nii.gz,IXI014-HH-1236-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02218-100-seg.nii.gz,BraTS-GLI-02218-100-seg.nii.gz,0.7228381833804363,0.5659722785117938,121962,22310,5.4666965486329
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI015-HH-1258-T1__000\synthetic_seg.nii.gz,IXI015-HH-1258-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02699-100-t1n.nii.gz,BraTS-GLI-02699-100-t1n.nii.gz,0.7395325864894596,0.5867129753317304,133859,1778435,0.0752678619122993
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI015-HH-1258-T1__000\synthetic_seg.nii.gz,IXI015-HH-1258-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02724-100-t1n.nii.gz,BraTS-GLI-02724-100-t1n.nii.gz,0.7380043696671342,0.5847915412135596,133859,1827352,0.07325299121351551
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI015-HH-1258-T1__000\synthetic_seg.nii.gz,IXI015-HH-1258-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02157-100-t1n.nii.gz,BraTS-GLI-02157-100-t1n.nii.gz,0.7368122012900926,0.5832958504211315,133859,1761290,0.07600054505504489
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI015-HH-1258-T1__000\synthetic_seg.nii.gz,IXI015-HH-1258-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02723-100-t1n.nii.gz,BraTS-GLI-02723-100-t1n.nii.gz,0.7359183405827195,0.5821762661456262,133859,1853168,0.07223252290132356
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI015-HH-1258-T1__000\synthetic_seg.nii.gz,IXI015-HH-1258-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02157-101-t1n.nii.gz,BraTS-GLI-02157-101-t1n.nii.gz,0.7354840148533068,0.5816328330305649,133859,1764699,0.07585372916287707
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI016-Guys-0697-T1__000\synthetic_seg.nii.gz,IXI016-Guys-0697-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.7213768819327759,0.5641825740044607,119114,209689,0.5680507799646143
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI016-Guys-0697-T1__000\synthetic_seg.nii.gz,IXI016-Guys-0697-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02981-100-seg.nii.gz,BraTS-GLI-02981-100-seg.nii.gz,0.7173934074155289,0.5593245906915001,119114,46513,2.5608754541741017
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI016-Guys-0697-T1__000\synthetic_seg.nii.gz,IXI016-Guys-0697-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.6975799487388514,0.5356028940612336,119114,170286,0.6994937927956497
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI016-Guys-0697-T1__000\synthetic_seg.nii.gz,IXI016-Guys-0697-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02188-100-seg.nii.gz,BraTS-GLI-02188-100-seg.nii.gz,0.6967290399741817,0.5346002952144189,119114,24030,4.956887224302955
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI016-Guys-0697-T1__000\synthetic_seg.nii.gz,IXI016-Guys-0697-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02188-101-seg.nii.gz,BraTS-GLI-02188-101-seg.nii.gz,0.6931577158793958,0.5304065565538638,119114,23118,5.152435331776105
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI017-Guys-0698-T1__000\synthetic_seg.nii.gz,IXI017-Guys-0698-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.7939777273218727,0.6583441660316465,157193,209689,0.7496482886560573
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI017-Guys-0698-T1__000\synthetic_seg.nii.gz,IXI017-Guys-0698-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.7559294603493498,0.6076258831445553,157193,170286,0.9231117061884124
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI017-Guys-0698-T1__000\synthetic_seg.nii.gz,IXI017-Guys-0698-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-104-seg.nii.gz,BraTS-GLI-02196-104-seg.nii.gz,0.7555936706992177,0.607192082608401,157193,167596,0.9379281128427887
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI017-Guys-0698-T1__000\synthetic_seg.nii.gz,IXI017-Guys-0698-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-106-seg.nii.gz,BraTS-GLI-02196-106-seg.nii.gz,0.7308445160515288,0.5758510484293048,157193,211331,0.7438236699774288
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI017-Guys-0698-T1__000\synthetic_seg.nii.gz,IXI017-Guys-0698-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02241-101-seg.nii.gz,BraTS-GLI-02241-101-seg.nii.gz,0.7282832898978546,0.5726772984207766,157193,116737,1.3465567900494273
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI019-Guys-0702-T1__000\synthetic_seg.nii.gz,IXI019-Guys-0702-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02773-101-seg.nii.gz,BraTS-GLI-02773-101-seg.nii.gz,0.733476418468989,0.579125749543756,72155,64638,1.1162938209721835
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI019-Guys-0702-T1__000\synthetic_seg.nii.gz,IXI019-Guys-0702-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02788-101-seg.nii.gz,BraTS-GLI-02788-101-seg.nii.gz,0.7219712412539254,0.5649100118547258,72155,20721,3.482216109261136
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI019-Guys-0702-T1__000\synthetic_seg.nii.gz,IXI019-Guys-0702-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02331-100-t1n.nii.gz,BraTS-GLI-02331-100-t1n.nii.gz,0.7097084267862864,0.5500372485721381,72155,1288046,0.05601896205570298
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI019-Guys-0702-T1__000\synthetic_seg.nii.gz,IXI019-Guys-0702-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02632-104-t1n.nii.gz,BraTS-GLI-02632-104-t1n.nii.gz,0.7077179850293344,0.547649798442331,72155,1271205,0.056761104621205864
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI019-Guys-0702-T1__000\synthetic_seg.nii.gz,IXI019-Guys-0702-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02285-103-t1n.nii.gz,BraTS-GLI-02285-103-t1n.nii.gz,0.7071282946540842,0.5469439014947641,72155,1360872,0.053021151144266324
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI020-Guys-0700-T1__000\synthetic_seg.nii.gz,IXI020-Guys-0700-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-104-seg.nii.gz,BraTS-GLI-02196-104-seg.nii.gz,0.7751223613292579,0.632816158004512,158359,167596,0.9448853194586982
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI020-Guys-0700-T1__000\synthetic_seg.nii.gz,IXI020-Guys-0700-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02238-103-seg.nii.gz,BraTS-GLI-02238-103-seg.nii.gz,0.7694884529557995,0.625340294289948,158359,81619,1.9402222521716757
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI020-Guys-0700-T1__000\synthetic_seg.nii.gz,IXI020-Guys-0700-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.7666557764318565,0.6216073029586764,158359,209689,0.7552089046158835
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI020-Guys-0700-T1__000\synthetic_seg.nii.gz,IXI020-Guys-0700-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.7652913312453085,0.6198153059192252,158359,170286,0.929959010135889
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI020-Guys-0700-T1__000\synthetic_seg.nii.gz,IXI020-Guys-0700-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02548-102-seg.nii.gz,BraTS-GLI-02548-102-seg.nii.gz,0.760592502599208,0.6136742791973383,158359,151879,1.0426655429651235
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI021-Guys-0703-T1__000\synthetic_seg.nii.gz,IXI021-Guys-0703-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.8068880053699592,0.6762885705630328,155907,209689,0.7435153966111718
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI021-Guys-0703-T1__000\synthetic_seg.nii.gz,IXI021-Guys-0703-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.7844901000638705,0.6454000087577177,155907,170286,0.9155597054367358
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI021-Guys-0703-T1__000\synthetic_seg.nii.gz,IXI021-Guys-0703-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-104-seg.nii.gz,BraTS-GLI-02196-104-seg.nii.gz,0.7481485949427321,0.5976337063011938,155907,167596,0.9302548986849328
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI021-Guys-0703-T1__000\synthetic_seg.nii.gz,IXI021-Guys-0703-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02634-100-seg.nii.gz,BraTS-GLI-02634-100-seg.nii.gz,0.7440682963095894,0.5924432786617541,155907,29290,5.322874701263229
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI021-Guys-0703-T1__000\synthetic_seg.nii.gz,IXI021-Guys-0703-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-101-seg.nii.gz,BraTS-GLI-02196-101-seg.nii.gz,0.7392885790944044,0.5864058711892669,155907,158681,0.9825183859441269
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI022-Guys-0701-T1__000\synthetic_seg.nii.gz,IXI022-Guys-0701-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02249-100-seg.nii.gz,BraTS-GLI-02249-100-seg.nii.gz,0.7693969633307869,0.6252194577816577,115571,157520,0.7336909598781107
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI022-Guys-0701-T1__000\synthetic_seg.nii.gz,IXI022-Guys-0701-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02238-103-seg.nii.gz,BraTS-GLI-02238-103-seg.nii.gz,0.7542006695112784,0.6053949870204287,115571,81619,1.4159815729180705
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI022-Guys-0701-T1__000\synthetic_seg.nii.gz,IXI022-Guys-0701-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02249-101-seg.nii.gz,BraTS-GLI-02249-101-seg.nii.gz,0.7527424791780092,0.6035180919830596,115571,170111,0.6793858127928235
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI022-Guys-0701-T1__000\synthetic_seg.nii.gz,IXI022-Guys-0701-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02244-103-seg.nii.gz,BraTS-GLI-02244-103-seg.nii.gz,0.7501887376836562,0.6002416207174277,115571,76545,1.5098438826833889
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI022-Guys-0701-T1__000\synthetic_seg.nii.gz,IXI022-Guys-0701-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02244-101-seg.nii.gz,BraTS-GLI-02244-101-seg.nii.gz,0.7415304214099999,0.5892319004173441,115571,67387,1.7150340570139642
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI023-Guys-0699-T1__000\synthetic_seg.nii.gz,IXI023-Guys-0699-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-105-seg.nii.gz,BraTS-GLI-02196-105-seg.nii.gz,0.7094298627408651,0.549702679660267,105944,209689,0.5052434796293559
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI023-Guys-0699-T1__000\synthetic_seg.nii.gz,IXI023-Guys-0699-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02196-103-seg.nii.gz,BraTS-GLI-02196-103-seg.nii.gz,0.7082646709603138,0.5483047920403775,105944,170286,0.6221533185347005
